BBGCode, Price, AggregatedVolume
MSFT US Equity,2026.1661832211394,457978
MSFT US Equity,1025.2223078113022,505777
MSFT US Equity,892.5323141116301,876308
MSFT US Equity,1692.1465686565616,640577
MSFT US Equity,1744.555492680378,131330
MSFT US Equity,1114.4879362043457,732431
MSFT US Equity,1168.2711076858043,841944
MSFT US Equity,1084.2759088740245,596871
MSFT US Equity,2009.1361616871893,570494
MSFT US Equity,1718.3396498556715,23007
MSFT US Equity,357.92905373297896,247906
MSFT US Equity,1690.169961311755,971087
MSFT US Equity,343.96645287663534,287515
MSFT US Equity,1782.6384538049406,101711
MSFT US Equity,897.3799991569051,381828
MSFT US Equity,1055.1965354430135,85786
MSFT US Equity,1677.2943754276066,76853
MSFT US Equity,1253.3534664797378,275098
MSFT US Equity,319.6335436870696,230340
MSFT US Equity,1634.4035238856675,718239
MSFT US Equity,243.30467453879265,743453
MSFT US Equity,2045.8592117996293,198457
MSFT US Equity,1944.9092890035627,159726
MSFT US Equity,1974.8976133345147,535
MSFT US Equity,1707.9407918973354,55730
MSFT US Equity,375.2811134286601,443564
MSFT US Equity,2075.583396644478,160182
MSFT US Equity,1056.87570317785,749748
MSFT US Equity,349.56647327803404,238217
MSFT US Equity,2046.2037315449593,57687
MSFT US Equity,1672.505748332258,42691
MSFT US Equity,1059.9140189229454,898751
MSFT US Equity,1748.5351729948652,29041
MSFT US Equity,374.2491292879159,857303
MSFT US Equity,995.1042126852963,836154
MSFT US Equity,2082.008376434566,172753
MSFT US Equity,1783.7948393464108,585266
MSFT US Equity,855.7049985204104,599679
MSFT US Equity,2054.965086385469,390469
MSFT US Equity,1678.2705552760567,262485
MSFT US Equity,1753.2214773615622,32974
MSFT US Equity,856.102444358238,464929
MSFT US Equity,1987.4225425877655,572437
MSFT US Equity,842.1724448266756,84512
MSFT US Equity,2123.22201896354,116190
MSFT US Equity,1677.4814381249714,130726
MSFT US Equity,1635.8121348323607,925073
MSFT US Equity,1698.7736822483093,125367
MSFT US Equity,1780.6871585114868,589665
MSFT US Equity,1988.455748276013,259238
MSFT US Equity,805.3870937219866,575438
MSFT US Equity,1808.4670654057682,121770
MSFT US Equity,2003.2146954886393,16441
MSFT US Equity,350.3744907295355,354446
MSFT US Equity,1809.5424545642386,189062
MSFT US Equity,2031.364188618745,24165
MSFT US Equity,354.0823842249715,432865
MSFT US Equity,1021.3543085714779,42518
MSFT US Equity,1660.5918184627687,791856
MSFT US Equity,289.88926074786775,296250
MSFT US Equity,819.3075939614,773151
MSFT US Equity,1726.8704249453244,358710
MSFT US Equity,911.8488251480437,602202
MSFT US Equity,911.276635602885,140615
MSFT US Equity,381.66116039423474,789838
MSFT US Equity,1797.01592990704,829373
MSFT US Equity,1024.1544640068716,963282
MSFT US Equity,349.38632816024295,962366
MSFT US Equity,819.2760309724097,808201
MSFT US Equity,1105.559069996119,388233
MSFT US Equity,1107.7287840380056,57856
MSFT US Equity,872.9300153451163,129062
MSFT US Equity,1700.4688138541353,421117
MSFT US Equity,339.34021468969183,970394
MSFT US Equity,826.8113039542915,680696
MSFT US Equity,1038.5069656440135,535274
MSFT US Equity,1053.5524325451252,983904
MSFT US Equity,345.8110218933271,585457
MSFT US Equity,1622.7565237689876,86087
MSFT US Equity,1658.9978645271133,570111
MSFT US Equity,1032.6808938804656,20754
MSFT US Equity,1051.8581638150504,622088
MSFT US Equity,1685.65945994969,528012
MSFT US Equity,355.50314849547533,769697
MSFT US Equity,1744.8501165013013,649332
MSFT US Equity,1090.5611464043059,894546
MSFT US Equity,2039.6180737350498,632042
MSFT US Equity,330.75493849200683,58739
MSFT US Equity,1794.167818689489,136705
MSFT US Equity,1702.5736252545719,204433
MSFT US Equity,1970.1291071577089,267147
MSFT US Equity,1207.2947113901587,805651
MSFT US Equity,2088.3544091146427,171590
MSFT US Equity,360.7712246470487,2640
MSFT US Equity,2024.2623594446904,42426
MSFT US Equity,872.3027825567181,121057
MSFT US Equity,1966.9781253178646,5443
MSFT US Equity,2053.5750519607764,963041
MSFT US Equity,291.5230648999242,140244
MSFT US Equity,796.1603735842674,40090
MSFT US Equity,1661.4456756137533,226231
MSFT US Equity,313.4169869958567,209036
MSFT US Equity,1970.029925400444,78012
MSFT US Equity,1687.461116505729,918360
MSFT US Equity,819.5530127864838,303743
MSFT US Equity,1623.1384131114798,479374
MSFT US Equity,1039.4928162221963,644994
MSFT US Equity,803.5644712232131,262212
MSFT US Equity,1749.3726082176604,699818
MSFT US Equity,2022.11812597154,7529
MSFT US Equity,322.5704515476858,752431
MSFT US Equity,339.6334469935341,87182
MSFT US Equity,844.4506679603488,18087
MSFT US Equity,800.6103742766193,487350
MSFT US Equity,1739.0960811508885,278066
MSFT US Equity,1785.942382969655,16508
MSFT US Equity,1688.6662794526017,796614
MSFT US Equity,1625.390027940903,166397
MSFT US Equity,370.2819162893999,393842
MSFT US Equity,851.4622857837642,266612
MSFT US Equity,2001.956318060809,370429
MSFT US Equity,1726.8246361498038,103077
MSFT US Equity,1005.10669961763,936423
MSFT US Equity,334.0766572768485,415780
MSFT US Equity,348.0437296496508,661709
MSFT US Equity,1773.1335733774831,121506
MSFT US Equity,1735.816467419445,90449
MSFT US Equity,1981.6417708931644,56473
MSFT US Equity,1669.3968544244287,31621
MSFT US Equity,875.4957912123888,916415
MSFT US Equity,364.27377664593615,705882
MSFT US Equity,907.3971195293831,655223
MSFT US Equity,1999.06504636139,15791
MSFT US Equity,1799.4725908822975,524668
MSFT US Equity,839.1597268249561,389676
MSFT US Equity,395.88528262283387,589623
MSFT US Equity,1717.3021712278205,409169
MSFT US Equity,1702.9512171705921,47791
MSFT US Equity,1091.1200959064488,316323
MSFT US Equity,1803.3849963749378,63183
MSFT US Equity,1148.1965541910058,725836
MSFT US Equity,1671.146796496645,300986
MSFT US Equity,1685.5995436863118,316960
MSFT US Equity,307.5804149353176,941856
MSFT US Equity,1733.7000594478404,554240
MSFT US Equity,1650.5138892567886,110889
MSFT US Equity,372.1762005029289,444045
MSFT US Equity,265.8661898815861,515230
MSFT US Equity,1024.2873188720398,574448
MSFT US Equity,1686.6474775403456,391082
MSFT US Equity,1134.8028039171752,59887
MSFT US Equity,1652.7125662968242,235812
MSFT US Equity,2014.4599628591197,193402
MSFT US Equity,846.3409841492305,435814
MSFT US Equity,1972.4618096831864,326543
MSFT US Equity,2026.2944904088354,45726
MSFT US Equity,1094.722655311772,410283
MSFT US Equity,319.12860091591244,916081
MSFT US Equity,1692.203266748783,228608
MSFT US Equity,1697.1446886696879,266078
MSFT US Equity,303.82887731965616,902801
MSFT US Equity,354.38787990498855,97916
MSFT US Equity,1695.812815299347,214123
MSFT US Equity,1689.211068683003,468974
MSFT US Equity,1720.0231419558984,136139
MSFT US Equity,2033.0525428078597,222579
MSFT US Equity,941.5643122957209,168728
MSFT US Equity,1782.770240423189,338991
MSFT US Equity,1717.4701160397137,266064
MSFT US Equity,1677.4620091357106,474900
MSFT US Equity,1682.8093031271521,77559
MSFT US Equity,1709.5833074313548,293787
MSFT US Equity,1156.8847534788774,370289
MSFT US Equity,1663.355984128541,8618
MSFT US Equity,1971.544985926913,523798
MSFT US Equity,820.6914248401798,775353
MSFT US Equity,936.3035033428096,912574
MSFT US Equity,1020.562075756735,162509
MSFT US Equity,1974.714653187971,77705
MSFT US Equity,1060.5263074943718,956518
MSFT US Equity,839.6481967573457,167228
MSFT US Equity,933.2722506473674,799263
MSFT US Equity,806.5071101576997,874211
MSFT US Equity,372.5522087588533,69999
MSFT US Equity,1639.6390137492335,168113
MSFT US Equity,1793.8311126626747,119339
MSFT US Equity,249.2279012442868,986661
MSFT US Equity,375.1846874724908,315685
MSFT US Equity,273.9786079388877,75354
MSFT US Equity,2041.4395660752107,175970
MSFT US Equity,1790.0131038892182,83435
MSFT US Equity,1142.2406585324952,539401
MSFT US Equity,795.4601382122771,400148
MSFT US Equity,347.63386515237977,671338
MSFT US Equity,933.7707449989352,436903
MSFT US Equity,810.2278097072154,733597
MSFT US Equity,1970.0338805795216,239390
MSFT US Equity,310.47431179481214,126866
MSFT US Equity,1987.2719478975707,861181
MSFT US Equity,308.63372857042,708386
MSFT US Equity,1647.0776486407763,148748
MSFT US Equity,1037.8916623139376,254431
MSFT US Equity,1977.2097351372747,361357
MSFT US Equity,1800.1950796851627,100249
MSFT US Equity,1649.5808347508798,24079
MSFT US Equity,896.4929811930726,788976
MSFT US Equity,1758.6923908659628,337604
MSFT US Equity,1690.2259013480436,601281
MSFT US Equity,1684.423198659374,685181
MSFT US Equity,290.1527195140546,966505
MSFT US Equity,1155.1931095328118,127841
MSFT US Equity,1739.1002772086563,347158
MSFT US Equity,996.8065348967019,565660
MSFT US Equity,353.6144809825144,691171
MSFT US Equity,1789.248431783038,79649
MSFT US Equity,1020.8661171851423,594868
MSFT US Equity,390.08852985155556,832877
MSFT US Equity,1791.9002766283445,591169
MSFT US Equity,2088.227031584938,470431
MSFT US Equity,827.8939670988718,566825
MSFT US Equity,2011.1197035118334,286403
MSFT US Equity,1635.6290103136623,381388
MSFT US Equity,286.449834433611,591543
MSFT US Equity,1790.377089242914,113144
MSFT US Equity,1660.6468879723996,1566
MSFT US Equity,266.8303932814457,888169
MSFT US Equity,1146.2232955434968,675581
MSFT US Equity,360.3715338456344,225070
MSFT US Equity,1726.1872417354687,168652
MSFT US Equity,1754.0840277643204,584697
MSFT US Equity,349.5392577982469,188061
MSFT US Equity,1626.5826468229552,487037
MSFT US Equity,1252.6290768843553,105546
MSFT US Equity,381.80418200598916,592585
MSFT US Equity,808.4994814460543,740064
MSFT US Equity,800.1796507984521,365533
MSFT US Equity,818.0011074354799,910769
MSFT US Equity,931.7285010779835,758436
MSFT US Equity,326.97272631496566,105972
MSFT US Equity,871.599893714418,98711
MSFT US Equity,1718.7939703809384,359281
MSFT US Equity,879.402014104818,84990
MSFT US Equity,292.59977484088756,486204
MSFT US Equity,2018.419041238567,71855
MSFT US Equity,345.9314479563333,504761
MSFT US Equity,1056.4951021252216,147745
MSFT US Equity,881.6436208198539,907361
MSFT US Equity,827.2504544712626,368019
MSFT US Equity,821.303014500688,636250
MSFT US Equity,1985.2628917617,226970
MSFT US Equity,1072.3960567752106,660217
MSFT US Equity,1804.0494448261093,256336
MSFT US Equity,1055.25609985832,810907
MSFT US Equity,1965.060177594829,152231
MSFT US Equity,356.4595948384718,206114
MSFT US Equity,1763.1399588929503,481610
MSFT US Equity,1004.4367135767008,751230
MSFT US Equity,1781.195977018626,482332
MSFT US Equity,305.012808831092,175873
MSFT US Equity,2069.6267388953675,12289
MSFT US Equity,1998.0878293529543,592565
MSFT US Equity,2087.1210253523755,381868
MSFT US Equity,937.6106617647375,656790
MSFT US Equity,1712.5598513376008,53865
MSFT US Equity,909.0208973393865,445330
MSFT US Equity,1688.1296889186076,315595
MSFT US Equity,815.6135809303967,854823
MSFT US Equity,1684.579922011625,102303
MSFT US Equity,1692.8290829531418,260599
MSFT US Equity,345.43231229477766,901214
MSFT US Equity,1701.4693834761879,682147
MSFT US Equity,1665.9149610084578,35757
MSFT US Equity,1733.962849161581,246123
MSFT US Equity,1988.970608148369,121930
MSFT US Equity,270.91423195860824,619202
MSFT US Equity,1111.9224520962407,360987
MSFT US Equity,1700.2575270613436,24040
MSFT US Equity,2028.553943334368,18139
MSFT US Equity,1744.8151054515808,548515
MSFT US Equity,1799.949915236113,113138
MSFT US Equity,1722.7594796560625,327772
MSFT US Equity,1063.469013880347,649175
MSFT US Equity,871.0238517060671,275730
MSFT US Equity,829.6602170579042,264319
MSFT US Equity,1002.2095249539641,14513
MSFT US Equity,350.57466650965705,762541
MSFT US Equity,1227.1857730352176,175550
MSFT US Equity,2057.7748912535853,92119
MSFT US Equity,370.565241070913,244145
MSFT US Equity,867.6674449405714,539091
MSFT US Equity,2037.2147553647544,175348
MSFT US Equity,1045.51031759821,660670
MSFT US Equity,1722.3511154846365,659073
MSFT US Equity,822.5199618151156,948763
MSFT US Equity,1780.1338355216194,534356
MSFT US Equity,259.8539047256409,249032
MSFT US Equity,1795.1424462905177,202385
MSFT US Equity,351.13387400760126,973361
MSFT US Equity,1785.3920883531232,103832
MSFT US Equity,303.86988924537997,423883
MSFT US Equity,364.34397333724286,4747
MSFT US Equity,2004.1477413412736,349641
MSFT US Equity,1711.2755764276092,244393
MSFT US Equity,1244.0409362384944,194979
MSFT US Equity,2007.049163066248,251532
MSFT US Equity,350.56060785559805,969600
MSFT US Equity,1981.3496491919648,440145
MSFT US Equity,1952.6843370002055,46166
MSFT US Equity,1689.5324040617281,533258
MSFT US Equity,886.5275840826517,660094
MSFT US Equity,1068.9677660652023,913040
MSFT US Equity,1967.4424177944773,320487
MSFT US Equity,260.78011722067464,938904
MSFT US Equity,1027.390927406958,784437
MSFT US Equity,239.4862394070346,728009
MSFT US Equity,1776.9170736239664,307647
MSFT US Equity,310.14882596432244,426996
MSFT US Equity,296.0235256392295,21904
MSFT US Equity,870.7070408639826,507733
MSFT US Equity,1706.0492888818055,322218
MSFT US Equity,1075.8436868440745,905243
MSFT US Equity,1077.4861890004934,383219
MSFT US Equity,921.7079942736318,18581
MSFT US Equity,1715.9128282460447,906063
MSFT US Equity,245.7440034916655,111766
MSFT US Equity,1957.9369882235274,456238
MSFT US Equity,1956.5677378327878,157465
MSFT US Equity,383.06658650099,462634
MSFT US Equity,2011.9132781895196,264418
MSFT US Equity,1673.536295861112,220597
MSFT US Equity,338.27724488384575,867641
MSFT US Equity,1042.5066403362423,408012
MSFT US Equity,390.56700353544056,654121
MSFT US Equity,1055.6011495721139,498097
MSFT US Equity,2038.6981671580495,191544
MSFT US Equity,1700.2904586541458,349180
MSFT US Equity,1713.0839526503541,102438
MSFT US Equity,847.4417493149233,527124
MSFT US Equity,1748.9524923696088,278100
MSFT US Equity,342.6093061504056,384995
MSFT US Equity,335.2893746797698,258785
MSFT US Equity,1790.6646800575668,5305
MSFT US Equity,993.6807489007605,935661
MSFT US Equity,1028.805059267162,74743
MSFT US Equity,271.7081904249747,597618
MSFT US Equity,872.5374452963355,637806
MSFT US Equity,882.5808514779409,668988
MSFT US Equity,2072.4861009753727,25978
MSFT US Equity,292.3866166733099,723568
MSFT US Equity,335.16169262939457,452641
MSFT US Equity,833.4756686970893,218033
MSFT US Equity,938.2576779594534,76877
MSFT US Equity,2032.5741404446521,426758
MSFT US Equity,1145.0309357962597,822218
MSFT US Equity,1032.5986769202027,20828
MSFT US Equity,1088.148554564646,542019
MSFT US Equity,1691.9627769682847,765253
MSFT US Equity,341.02963644676316,33584
MSFT US Equity,2015.1576262876065,425052
MSFT US Equity,843.1644811858321,653804
MSFT US Equity,1642.4246172091257,335384
MSFT US Equity,360.6041346688108,349642
MSFT US Equity,2065.8764159033235,92720
MSFT US Equity,324.03224678843617,854727
MSFT US Equity,381.428730592309,569381
MSFT US Equity,1696.1904320278436,137218
MSFT US Equity,1653.6585904004585,65567
MSFT US Equity,377.1043535189424,826845
MSFT US Equity,1048.4689746232248,10463
MSFT US Equity,932.216758793313,905561
MSFT US Equity,1693.0408742651516,17296
MSFT US Equity,1704.737437586224,30708
MSFT US Equity,1118.5958606990575,501037
MSFT US Equity,261.2684856003285,663821
MSFT US Equity,2027.2173516929106,326693
MSFT US Equity,1613.7436255738462,91872
MSFT US Equity,1647.2651399944068,918865
MSFT US Equity,1967.3656756375171,30629
MSFT US Equity,2009.3372753479862,312096
MSFT US Equity,919.9542196284983,855745
MSFT US Equity,1674.6441067115315,913091
MSFT US Equity,902.5248018266258,795879
MSFT US Equity,1801.4836905696418,272006
MSFT US Equity,2008.7895562041522,343055
MSFT US Equity,2028.4422214987535,87771
MSFT US Equity,1772.7295640976351,191255
MSFT US Equity,803.7082454184908,213890
MSFT US Equity,327.16013271122256,312945
MSFT US Equity,1720.4884435202555,68639
MSFT US Equity,1098.8180360299739,93726
MSFT US Equity,1624.8400863438403,43275
MSFT US Equity,1005.9770053432253,423445
MSFT US Equity,1773.6061192370464,99514
MSFT US Equity,1708.9857185481471,94614
MSFT US Equity,1047.000567473843,677252
MSFT US Equity,854.7542608436596,185532
MSFT US Equity,1037.2222064202838,479104
MSFT US Equity,1606.2413753083267,23707
MSFT US Equity,326.9229853080574,674572
MSFT US Equity,350.21208189618244,608974
MSFT US Equity,1013.2289057405405,770029
MSFT US Equity,1983.630110095005,150871
MSFT US Equity,337.4845178310687,958507
MSFT US Equity,307.63215828183723,512033
MSFT US Equity,1963.6917627862088,8035
MSFT US Equity,2026.6126598786627,121543
MSFT US Equity,1703.2727802340207,128666
MSFT US Equity,267.15174643814663,60821
MSFT US Equity,798.5634954996542,198342
MSFT US Equity,887.5558862194536,58137
MSFT US Equity,1987.330518175897,641438
MSFT US Equity,848.3526098116162,757360
MSFT US Equity,1757.5710577645727,409913
MSFT US Equity,2038.5804685923956,397316
MSFT US Equity,1783.3459905027976,305604
MSFT US Equity,883.3761618786074,784950
MSFT US Equity,332.581043834623,603717
MSFT US Equity,1686.7930356639204,467180
MSFT US Equity,1116.1637271134232,508278
MSFT US Equity,822.6855705042773,785618
MSFT US Equity,1083.7020441147363,241807
MSFT US Equity,820.3324143822709,966720
MSFT US Equity,815.5153852007562,816114
MSFT US Equity,1684.8988753193798,284094
MSFT US Equity,325.95612105617704,572532
MSFT US Equity,2004.5588765027248,326285
MSFT US Equity,1086.1723911958397,313358
MSFT US Equity,350.36655899101146,656452
MSFT US Equity,1995.7180863201045,644260
MSFT US Equity,373.14082033816624,980185
MSFT US Equity,1794.383716961979,324605
MSFT US Equity,1048.9892021992985,746775
MSFT US Equity,1015.7064732343478,806516
MSFT US Equity,1691.349834469644,428767
MSFT US Equity,899.5552732078814,611688
MSFT US Equity,1955.7291402651288,164657
MSFT US Equity,804.5851565128202,225968
MSFT US Equity,364.19865368961985,351034
MSFT US Equity,940.2168041042904,146646
MSFT US Equity,294.8725696128161,315219
MSFT US Equity,875.0162441530932,683218
MSFT US Equity,1801.617264553691,57459
MSFT US Equity,1721.582355908893,706257
MSFT US Equity,1105.0082955409712,732923
MSFT US Equity,1717.1568610888498,164790
MSFT US Equity,1711.7561845707344,862915
MSFT US Equity,885.1117697982536,734163
MSFT US Equity,281.2629772838772,152863
MSFT US Equity,2015.2491991685747,2977
MSFT US Equity,2007.816097088142,90758
MSFT US Equity,1105.295786077718,965432
MSFT US Equity,1691.49238113414,292266
MSFT US Equity,1704.6692238695477,747851
MSFT US Equity,796.1773747125437,11381
MSFT US Equity,371.81331716354487,864017
MSFT US Equity,1063.5560610252576,252955
MSFT US Equity,2064.437576175568,378721
MSFT US Equity,374.56846691329287,60673
MSFT US Equity,270.78449934088394,544862
MSFT US Equity,1645.980674574856,74495
MSFT US Equity,393.70161386245536,432313
MSFT US Equity,1056.6857344059742,350121
MSFT US Equity,1776.0049705613055,726230
MSFT US Equity,1045.7495667221142,866326
MSFT US Equity,1635.1635227436266,20802
MSFT US Equity,1723.8509462512545,88893
MSFT US Equity,851.0702126565448,605805
MSFT US Equity,808.6330556651883,514514
MSFT US Equity,2011.7016548364415,22096
MSFT US Equity,273.822761041411,136816
MSFT US Equity,1787.8306841999013,52720
MSFT US Equity,907.4950502163617,113973
MSFT US Equity,1965.4407490925096,381799
MSFT US Equity,1767.372295018849,215834
MSFT US Equity,1118.797515402719,689855
MSFT US Equity,1641.8419179743378,888066
MSFT US Equity,288.62568420791234,351985
MSFT US Equity,2009.4103418697568,49730
MSFT US Equity,873.3620451582601,489623
MSFT US Equity,1204.7647022597519,682227
MSFT US Equity,2034.5503396601514,319745
MSFT US Equity,2044.7565432720642,179712
MSFT US Equity,1719.7858528592562,761636
MSFT US Equity,1672.7933756639152,210722
MSFT US Equity,1089.1547975247947,66290
MSFT US Equity,1781.203940342136,527826
MSFT US Equity,2009.432057068146,141141
MSFT US Equity,361.4373009077898,408740
MSFT US Equity,313.2955533523963,202139
MSFT US Equity,332.8710039579686,638350
MSFT US Equity,394.4998280527489,717544
MSFT US Equity,1694.2915288760516,35259
MSFT US Equity,797.237933340895,831024
MSFT US Equity,1033.0486308060492,126963
MSFT US Equity,1089.2706164023357,596473
MSFT US Equity,1066.038559576162,106306
MSFT US Equity,1673.324366132593,255282
MSFT US Equity,1706.310202920959,989840
MSFT US Equity,322.4321440897122,532421
MSFT US Equity,1798.82201091992,357310
MSFT US Equity,1021.8604969702632,730322
MSFT US Equity,935.8939634628796,676265
MSFT US Equity,835.886636908295,781244
MSFT US Equity,2017.821250702997,232806
MSFT US Equity,1715.6355293882523,525612
MSFT US Equity,2024.1270807934668,549912
MSFT US Equity,1669.1518148192956,825310
MSFT US Equity,1672.2046795651045,227947
MSFT US Equity,938.7299560730027,816020
MSFT US Equity,1961.75052547087,103550
MSFT US Equity,999.7182408489405,573019
MSFT US Equity,808.0736923777415,153868
MSFT US Equity,1690.8833281846487,801077
MSFT US Equity,807.2753125569833,301481
MSFT US Equity,1720.61883917433,106407
MSFT US Equity,2078.8035298059126,74414
MSFT US Equity,1059.6441468370474,849494
MSFT US Equity,815.4877853964448,70206
MSFT US Equity,358.58728675778747,456198
MSFT US Equity,2026.2804760887745,125468
MSFT US Equity,934.6949743345988,717061
MSFT US Equity,841.2540640846927,290080
MSFT US Equity,2049.861233729668,374191
MSFT US Equity,1771.28212278194,368045
MSFT US Equity,1676.1364400931698,638822
MSFT US Equity,1043.4783340460922,145373
MSFT US Equity,1032.1172850163703,85078
MSFT US Equity,334.3714259880199,891959
MSFT US Equity,1012.0023090864177,793531
MSFT US Equity,1681.8972615862567,124269
MSFT US Equity,819.2300312606662,699602
MSFT US Equity,1774.2383980998857,69248
MSFT US Equity,1688.6827006205529,468077
MSFT US Equity,313.32563972671545,179531
MSFT US Equity,1671.0502286346514,517528
MSFT US Equity,1647.3759953318456,15287
MSFT US Equity,272.1742062107932,569264
MSFT US Equity,803.3922526175711,403393
MSFT US Equity,910.1060420774111,391169
MSFT US Equity,360.1868951764244,655716
MSFT US Equity,2091.3600886208656,255189
MSFT US Equity,900.2181241864391,574922
MSFT US Equity,1720.79216060418,71771
MSFT US Equity,809.9601782062653,934962
MSFT US Equity,1019.8507630791787,564964
MSFT US Equity,2069.3525784984354,601321
MSFT US Equity,1701.896345224446,135477
MSFT US Equity,1649.0048673646688,913750
MSFT US Equity,1205.5676127377496,344544
MSFT US Equity,266.0998745508376,170126
MSFT US Equity,339.194900385855,307600
MSFT US Equity,924.8979785016223,420953
MSFT US Equity,1994.2433537109164,74793
MSFT US Equity,2066.5399507879006,198085
MSFT US Equity,916.0987723527462,827289
MSFT US Equity,1758.765403741119,118383
MSFT US Equity,1703.9189080003543,214133
MSFT US Equity,2023.2494174421338,85215
MSFT US Equity,1027.76251791149,973921
MSFT US Equity,2000.1355149510348,290580
MSFT US Equity,1059.9394365751511,146763
MSFT US Equity,322.7660438975463,481230
MSFT US Equity,310.1981905750802,528178
MSFT US Equity,1683.808087995041,198373
MSFT US Equity,1771.245558674499,554275
MSFT US Equity,326.0765760160544,179100
MSFT US Equity,826.0222306687103,830785
MSFT US Equity,1701.585110593511,751110
MSFT US Equity,1009.546219243076,451555
MSFT US Equity,1800.4024790440005,684974
MSFT US Equity,842.2613266934535,458074
MSFT US Equity,269.45065644563164,135357
MSFT US Equity,1630.3984141675544,96852
MSFT US Equity,851.2029184281682,927322
MSFT US Equity,847.5551739692642,162107
MSFT US Equity,1712.1196284359512,681140
MSFT US Equity,2006.669425461949,398408
MSFT US Equity,346.57930489797315,185647
MSFT US Equity,1801.3956185164486,153310
MSFT US Equity,1028.4495698885316,923496
MSFT US Equity,846.1625722631636,346204
MSFT US Equity,371.2827682156981,312915
MSFT US Equity,325.6734386247448,841658
MSFT US Equity,1074.0614146779226,632327
MSFT US Equity,1700.6947739357076,183051
MSFT US Equity,1794.4452309280532,225366
MSFT US Equity,922.0380531917748,196443
MSFT US Equity,812.640725659149,284186
MSFT US Equity,2092.189056440682,48868
MSFT US Equity,1777.8551150846663,368674
MSFT US Equity,1004.1057403451231,71324
MSFT US Equity,1665.8956147202055,881445
MSFT US Equity,1118.2527534854128,69250
MSFT US Equity,2004.628403928197,294555
MSFT US Equity,1706.0539677928045,593865
MSFT US Equity,314.76068166974636,97292
MSFT US Equity,922.5782429829276,533019
MSFT US Equity,338.4420820355377,592223
MSFT US Equity,326.56208952362687,947649
MSFT US Equity,1046.9550567389429,365446
MSFT US Equity,2097.9485351902363,320417
MSFT US Equity,2010.6452058268278,139430
MSFT US Equity,1620.1479024391608,132977
MSFT US Equity,270.9549271017588,636220
MSFT US Equity,1628.865028848321,657184
MSFT US Equity,1007.5407826404112,555193
MSFT US Equity,1023.4552540055128,662204
MSFT US Equity,1045.4596398501837,613719
MSFT US Equity,289.01692241545584,113305
MSFT US Equity,2045.1178115936927,168954
MSFT US Equity,831.7285672261257,475666
MSFT US Equity,2011.2834363728236,158350
MSFT US Equity,867.1830982475748,365590
MSFT US Equity,2011.7295166165322,517461
MSFT US Equity,1043.2369410974957,853159
MSFT US Equity,1010.7828459822788,701945
MSFT US Equity,1020.2921944048527,791468
MSFT US Equity,1707.879612801226,559380
MSFT US Equity,1958.1959931704741,602441
MSFT US Equity,276.4924008873038,607586
MSFT US Equity,812.4056313165811,171224
MSFT US Equity,261.7468547533784,762000
MSFT US Equity,368.5085636389628,923408
MSFT US Equity,1755.4256288126744,34928
MSFT US Equity,1079.123816981598,544740
MSFT US Equity,1797.405164381138,92792
MSFT US Equity,1713.1580965863382,453547
MSFT US Equity,1771.209532200141,431627
MSFT US Equity,2094.797086593823,336357
MSFT US Equity,839.2002579697386,742774
MSFT US Equity,1995.7003849083835,266904
MSFT US Equity,814.9574533041443,105316
MSFT US Equity,1951.8980299032814,417687
MSFT US Equity,810.9477197832489,751025
MSFT US Equity,808.3870506221996,564397
MSFT US Equity,1689.739325070313,512195
MSFT US Equity,1039.7689821235938,453065
MSFT US Equity,1732.8821841874133,336498
MSFT US Equity,1689.0715865813286,419909
MSFT US Equity,1005.5424042352084,349447
MSFT US Equity,939.8988565461381,464246
MSFT US Equity,1041.3260405729484,115273
MSFT US Equity,890.8696887020051,92301
MSFT US Equity,2062.6580829995332,403340
MSFT US Equity,1039.3239754281394,728498
MSFT US Equity,1987.0672651493417,511080
MSFT US Equity,361.6252547167066,308329
MSFT US Equity,1008.8994350359691,554782
MSFT US Equity,1008.1442336490722,145027
MSFT US Equity,2005.1267781803365,497135
MSFT US Equity,1682.1382407178899,63441
MSFT US Equity,1981.065571654487,311046
MSFT US Equity,1685.6438851365251,129930
MSFT US Equity,336.3575586821688,902899
MSFT US Equity,1700.7330071332783,447942
MSFT US Equity,368.2567989465738,356208
MSFT US Equity,337.9948528845989,465458
MSFT US Equity,805.0857306938854,663948
MSFT US Equity,1685.1903456162015,48357
MSFT US Equity,1717.1541395996162,431980
MSFT US Equity,1691.7976440867378,65642
MSFT US Equity,349.85110290180126,861364
MSFT US Equity,1722.5263512189595,398905
MSFT US Equity,290.88507115051874,593652
MSFT US Equity,1739.8548469467091,324866
MSFT US Equity,836.3423090950089,652700
MSFT US Equity,2036.129067751901,50144
MSFT US Equity,1967.7358860800568,295752
MSFT US Equity,1028.092636611496,251453
MSFT US Equity,1702.8602041833506,257884
MSFT US Equity,311.6851334133421,413570
MSFT US Equity,1696.8698570462818,423629
MSFT US Equity,1961.1434410145703,86087
MSFT US Equity,1721.3701060036688,290770
MSFT US Equity,1042.756969323771,5967
MSFT US Equity,845.9422456294051,78148
MSFT US Equity,875.4549282194803,459761
MSFT US Equity,800.3679187042569,823544
MSFT US Equity,368.7404067085708,399458
MSFT US Equity,316.18631828724386,514577
MSFT US Equity,1724.6342131748625,483585
MSFT US Equity,333.09063449461195,715507
MSFT US Equity,1783.0617534582962,293725
